event_date,event_name,event_location,fight_id,weight_class,method,method_detail,round,time,fight_time_seconds,time_format,referee,fighter,opponent,result,kd,sig_str_landed,sig_str_attempted,sig_str_pct,total_str_landed,total_str_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec,ss_head_landed,ss_head_attempted,ss_body_landed,ss_body_attempted,ss_leg_landed,ss_leg_attempted,ss_distance_landed,ss_distance_attempted,ss_clinch_landed,ss_clinch_attempted,ss_ground_landed,ss_ground_attempted,r1_kd,r1_sig_str_landed,r1_sig_str_attempted,r1_total_str_landed,r1_total_str_attempted,r1_td_landed,r1_td_attempted,r1_sub_att,r1_rev,r1_ctrl_sec,r1_ss_head_landed,r1_ss_head_attempted,r1_ss_body_landed,r1_ss_body_attempted,r1_ss_leg_landed,r1_ss_leg_attempted,r1_ss_distance_landed,r1_ss_distance_attempted,r1_ss_clinch_landed,r1_ss_clinch_attempted,r1_ss_ground_landed,r1_ss_ground_attempted,r2_kd,r2_sig_str_landed,r2_sig_str_attempted,r2_total_str_landed,r2_total_str_attempted,r2_td_landed,r2_td_attempted,r2_sub_att,r2_rev,r2_ctrl_sec,r2_ss_head_landed,r2_ss_head_attempted,r2_ss_body_landed,r2_ss_body_attempted,r2_ss_leg_landed,r2_ss_leg_attempted,r2_ss_distance_landed,r2_ss_distance_attempted,r2_ss_clinch_landed,r2_ss_clinch_attempted,r2_ss_ground_landed,r2_ss_ground_attempted,r3_kd,r3_sig_str_landed,r3_sig_str_attempted,r3_total_str_landed,r3_total_str_attempted,r3_td_landed,r3_td_attempted,r3_sub_att,r3_rev,r3_ctrl_sec,r3_ss_head_landed,r3_ss_head_attempted,r3_ss_body_landed,r3_ss_body_attempted,r3_ss_leg_landed,r3_ss_leg_attempted,r3_ss_distance_landed,r3_ss_distance_attempted,r3_ss_clinch_landed,r3_ss_clinch_attempted,r3_ss_ground_landed,r3_ss_ground_attempted,r4_kd,r4_sig_str_landed,r4_sig_str_attempted,r4_total_str_landed,r4_total_str_attempted,r4_td_landed,r4_td_attempted,r4_sub_att,r4_rev,r4_ctrl_sec,r4_ss_head_landed,r4_ss_head_attempted,r4_ss_body_landed,r4_ss_body_attempted,r4_ss_leg_landed,r4_ss_leg_attempted,r4_ss_distance_landed,r4_ss_distance_attempted,r4_ss_clinch_landed,r4_ss_clinch_attempted,r4_ss_ground_landed,r4_ss_ground_attempted,r5_kd,r5_sig_str_landed,r5_sig_str_attempted,r5_total_str_landed,r5_total_str_attempted,r5_td_landed,r5_td_attempted,r5_sub_att,r5_rev,r5_ctrl_sec,r5_ss_head_landed,r5_ss_head_attempted,r5_ss_body_landed,r5_ss_body_attempted,r5_ss_leg_landed,r5_ss_leg_attempted,r5_ss_distance_landed,r5_ss_distance_attempted,r5_ss_clinch_landed,r5_ss_clinch_attempted,r5_ss_ground_landed,r5_ss_ground_attempted
2026-06-27,UFC Fight Night: Fiziev vs. Torres,"Baku, Azerbaijan",1a7119f3996b5635,Featherweight Bout,Submission,,1,4:16,256,3 Rnd (5-5-5),Rich Mitchell,Kaan Ofli,Javier Reyes,W,1,17,26,0.65,42,53,0,0,0.0,1,0,32,9,17,4,5,4,4,13,21,0,0,4,5,1,17,26,42,53,0,0,1,0,32,9,17,4,5,4,4,13,21,0,0,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-27,UFC Fight Night: Fiziev vs. Torres,"Baku, Azerbaijan",1a7119f3996b5635,Featherweight Bout,Submission,,1,4:16,256,3 Rnd (5-5-5),Rich Mitchell,Javier Reyes,Kaan Ofli,L,0,7,35,0.2,7,35,0,0,0.0,0,0,0,3,29,2,4,2,2,7,35,0,0,0,0,0,7,35,7,35,0,0,0,0,0,3,29,2,4,2,2,7,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-27,UFC Fight Night: Fiziev vs. Torres,"Baku, Azerbaijan",0e60ab32f3d03929,Welterweight Bout,KO/TKO,,2,1:35,395,3 Rnd (5-5-5),Herb Dean,Daniil Donchenko,Theodor Berggren,W,2,71,107,0.66,73,109,0,0,0.0,0,0,27,16,44,26,32,29,31,61,93,10,13,0,1,0,57,82,58,83,0,0,0,0,20,9,28,25,30,23,24,51,74,6,8,0,0,2,14,25,15,26,0,0,0,0,7,7,16,1,2,6,7,10,19,4,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-27,UFC Fight Night: Fiziev vs. Torres,"Baku, Azerbaijan",0e60ab32f3d03929,Welterweight Bout,KO/TKO,,2,1:35,395,3 Rnd (5-5-5),Herb Dean,Theodor Berggren,Daniil Donchenko,L,0,23,64,0.35,29,71,0,0,0.0,0,0,17,15,50,7,13,1,1,20,60,3,4,0,0,0,17,47,23,54,0,0,0,0,17,12,37,4,9,1,1,14,43,3,4,0,0,0,6,17,6,17,0,0,0,0,0,3,13,3,4,0,0,6,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-27,UFC Fight Night: Fiziev vs. Torres,"Baku, Azerbaijan",012c307c9d446c4d,Middleweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Herb Dean,Shara Magomedov,Michel Pereira,W,0,52,85,0.61,112,165,0,0,0.0,0,1,53,16,39,18,24,18,22,44,75,5,6,3,4,0,6,7,53,71,0,0,0,1,42,3,4,0,0,3,3,4,4,0,0,2,3,0,20,35,20,35,0,0,0,0,0,4,16,7,9,9,10,19,33,1,2,0,0,0,26,43,39,59,0,0,0,0,11,9,19,11,15,6,9,21,38,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-27,UFC Fight Night: Fiziev vs. Torres,"Baku, Azerbaijan",012c307c9d446c4d,Middleweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Herb Dean,Michel Pereira,Shara Magomedov,L,1,35,82,0.42,61,113,0,2,0.0,0,0,244,21,55,9,16,5,11,19,54,1,1,15,27,1,16,30,37,56,0,0,0,0,204,14,28,2,2,0,0,1,3,0,0,15,27,0,6,17,6,17,0,0,0,0,0,3,11,2,5,1,1,6,17,0,0,0,0,0,13,35,18,40,0,2,0,0,40,4,16,5,9,4,10,12,34,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",e4849375d1949c74,Featherweight Bout,Submission,,1,1:17,77,3 Rnd (5-5-5),Chris Tognoni,Melsik Baghdasaryan,Murtazali Magomedov,L,0,3,13,0.23,3,13,0,0,0.0,0,0,0,0,9,3,3,0,1,3,13,0,0,0,0,0,3,13,3,13,0,0,0,0,0,0,9,3,3,0,1,3,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",e4849375d1949c74,Featherweight Bout,Submission,,1,1:17,77,3 Rnd (5-5-5),Chris Tognoni,Murtazali Magomedov,Melsik Baghdasaryan,W,0,5,7,0.71,7,9,1,2,0.5,1,0,27,3,5,0,0,2,2,5,5,0,0,0,2,0,5,7,7,9,1,2,1,0,27,3,5,0,0,2,2,5,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",c0980a613f24accd,Women's Bantamweight Bout,Submission,,1,3:16,196,3 Rnd (5-5-5),Mike Beltran,Bia Mesquita,Melissa Mullins,W,0,3,10,0.3,28,37,0,0,0.0,1,0,12,2,7,1,2,0,1,3,10,0,0,0,0,0,3,10,28,37,0,0,1,0,12,2,7,1,2,0,1,3,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",c0980a613f24accd,Women's Bantamweight Bout,Submission,,1,3:16,196,3 Rnd (5-5-5),Mike Beltran,Melissa Mullins,Bia Mesquita,L,0,10,25,0.4,13,28,1,1,1.0,0,0,87,8,23,2,2,0,0,8,22,2,2,0,1,0,10,25,13,28,1,1,0,0,87,8,23,2,2,0,0,8,22,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",b23a1a5d35eb438a,Women's Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Mike Beltran,Karol Rosa,Luana Santos,L,0,7,26,0.26,126,147,0,0,0.0,0,0,0,4,20,1,3,2,3,6,24,0,1,1,1,0,4,16,55,67,0,0,0,0,0,2,12,0,1,2,3,4,15,0,1,0,0,0,2,3,59,61,0,0,0,0,0,1,1,1,2,0,0,1,2,0,0,1,1,0,1,7,12,19,0,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",b23a1a5d35eb438a,Women's Bantamweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Mike Beltran,Luana Santos,Karol Rosa,W,0,9,11,0.81,110,120,2,10,0.2,0,0,741,6,8,3,3,0,0,6,8,1,1,2,2,0,7,9,36,38,1,5,0,0,196,4,6,3,3,0,0,6,8,1,1,0,0,0,2,2,59,64,0,0,0,0,277,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,15,18,1,5,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",afc021700481ac4e,Light Heavyweight Bout,KO/TKO,,2,3:23,503,3 Rnd (5-5-5),Kerry Hatley,Ion Cutelaba,Navajo Stirling,L,0,19,48,0.39,58,88,5,7,0.71,1,2,181,10,36,3,4,6,8,14,41,2,4,3,3,0,6,26,34,55,2,2,1,1,113,4,24,1,1,1,1,5,23,1,3,0,0,0,13,22,24,33,3,5,0,1,68,6,12,2,3,5,7,9,18,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",afc021700481ac4e,Light Heavyweight Bout,KO/TKO,,2,3:23,503,3 Rnd (5-5-5),Kerry Hatley,Navajo Stirling,Ion Cutelaba,W,0,52,70,0.74,59,77,0,1,0.0,0,2,113,38,54,11,12,3,4,31,44,1,2,20,24,0,16,24,23,31,0,0,0,0,70,9,15,6,7,1,2,15,22,1,2,0,0,0,36,46,36,46,0,1,0,2,43,29,39,5,5,2,2,16,22,0,0,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",aaec28fa3c0c576d,Featherweight Bout,Submission,,1,3:43,223,3 Rnd (5-5-5),Mike Beltran,Hyder Amil,Christian Rodriguez,L,0,23,48,0.47,23,48,0,1,0.0,0,0,0,11,30,7,8,5,10,19,42,4,6,0,0,0,23,48,23,48,0,1,0,0,0,11,30,7,8,5,10,19,42,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",aaec28fa3c0c576d,Featherweight Bout,Submission,,1,3:43,223,3 Rnd (5-5-5),Mike Beltran,Christian Rodriguez,Hyder Amil,W,1,20,38,0.52,23,43,1,3,0.33,1,0,23,17,35,3,3,0,0,18,34,0,0,2,4,1,20,38,23,43,1,3,1,0,23,17,35,3,3,0,0,18,34,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",9efa4de316b8bf43,Featherweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Chris Tognoni,Shane Collins,Otari Tanzilovi,W,0,76,138,0.55,111,175,0,6,0.0,3,0,154,46,102,23,27,7,9,66,125,10,13,0,0,0,23,47,33,58,0,2,1,0,42,11,32,8,9,4,6,20,43,3,4,0,0,0,21,38,42,60,0,2,1,0,45,14,28,6,9,1,1,21,37,0,1,0,0,0,32,53,36,57,0,2,1,0,67,21,42,9,9,2,2,25,45,7,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",9efa4de316b8bf43,Featherweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Chris Tognoni,Otari Tanzilovi,Shane Collins,L,0,58,89,0.65,74,105,5,9,0.55,0,0,254,38,66,15,17,5,6,41,70,17,19,0,0,0,20,27,24,31,1,1,0,0,74,11,16,5,6,4,5,15,22,5,5,0,0,0,16,22,23,29,2,4,0,0,100,11,16,5,6,0,0,11,16,5,6,0,0,0,22,40,27,45,2,4,0,0,80,16,34,5,5,1,1,15,32,7,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",8b809ba1880aded0,Featherweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Herb Dean,Gaston Bolanos,Michael Aswell Jr.,W,0,87,193,0.45,94,202,1,2,0.5,0,0,22,35,120,34,49,18,24,86,190,1,3,0,0,0,29,74,29,74,0,0,0,0,0,15,48,9,15,5,11,29,74,0,0,0,0,0,36,71,37,74,1,1,0,0,22,13,42,15,21,8,8,36,69,0,2,0,0,0,22,48,28,54,0,1,0,0,0,7,30,10,13,5,5,21,47,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",8b809ba1880aded0,Featherweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Herb Dean,Michael Aswell Jr.,Gaston Bolanos,L,0,105,252,0.41,115,267,0,3,0.0,0,0,66,86,226,18,24,1,2,95,237,9,11,1,4,0,47,100,47,100,0,1,0,0,0,37,88,9,11,1,1,46,99,1,1,0,0,0,30,80,34,85,0,2,0,0,1,24,72,6,8,0,0,29,79,1,1,0,0,0,28,72,34,82,0,0,0,0,65,25,66,3,5,0,1,20,59,7,9,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",6658fe4531c86674,Welterweight Bout,KO/TKO,,1,0:23,23,3 Rnd (5-5-5),Kerry Hatley,Leon Shahbazyan,Levan Chokheli,L,0,0,1,0.0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",6658fe4531c86674,Welterweight Bout,KO/TKO,,1,0:23,23,3 Rnd (5-5-5),Kerry Hatley,Levan Chokheli,Leon Shahbazyan,W,1,6,11,0.54,6,11,0,0,0.0,0,0,1,3,8,1,1,2,2,6,8,0,0,0,3,1,6,11,6,11,0,0,0,0,1,3,8,1,1,2,2,6,8,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",571a3eabff5c7ba7,Featherweight Bout,KO/TKO,,2,4:56,596,3 Rnd (5-5-5),Herb Dean,Vinicius Oliveira,Andre Fili,W,1,105,152,0.69,105,152,0,1,0.0,0,0,17,47,90,28,31,30,31,89,134,10,12,6,6,0,27,43,27,43,0,1,0,0,15,6,20,7,8,14,15,26,42,1,1,0,0,1,78,109,78,109,0,0,0,0,2,41,70,21,23,16,16,63,92,9,11,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",571a3eabff5c7ba7,Featherweight Bout,KO/TKO,,2,4:56,596,3 Rnd (5-5-5),Herb Dean,Andre Fili,Vinicius Oliveira,L,0,40,113,0.35,40,113,0,1,0.0,0,0,0,31,104,9,9,0,0,38,110,2,3,0,0,0,22,53,22,53,0,0,0,0,0,17,48,5,5,0,0,21,51,1,2,0,0,0,18,60,18,60,0,1,0,0,0,14,56,4,4,0,0,17,59,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",3b4803afa824fea3,Flyweight Bout,Decision - Split,,3,5:00,900,3 Rnd (5-5-5),Chris Tognoni,Allan Nascimento,Mitch Raposo,L,1,58,142,0.4,98,195,0,4,0.0,0,0,261,28,96,21,31,9,15,41,123,10,11,7,8,0,14,54,15,56,0,3,0,0,24,5,38,6,11,3,5,12,52,2,2,0,0,0,20,48,20,50,0,1,0,0,26,7,30,9,11,4,7,17,45,3,3,0,0,1,24,40,63,89,0,0,0,0,211,16,28,6,9,2,3,12,26,5,6,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",3b4803afa824fea3,Flyweight Bout,Decision - Split,,3,5:00,900,3 Rnd (5-5-5),Chris Tognoni,Mitch Raposo,Allan Nascimento,W,0,38,89,0.42,54,108,0,1,0.0,0,0,47,29,80,9,9,0,0,37,88,1,1,0,0,0,15,32,17,34,0,0,0,0,14,12,29,3,3,0,0,15,32,0,0,0,0,0,19,48,20,49,0,0,0,0,12,13,42,6,6,0,0,18,47,1,1,0,0,0,4,9,17,25,0,1,0,0,21,4,9,0,0,0,0,4,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",33afdd7ad43a2756,Flyweight Bout,KO/TKO,,3,2:42,762,5 Rnd (5-5-5-5-5),Herb Dean,Manel Kape,Kyoji Horiguchi,W,1,19,56,0.33,47,88,0,0,0.0,0,0,10,11,47,2,3,6,6,13,46,0,1,6,9,0,5,19,8,22,0,0,0,0,0,1,14,1,2,3,3,5,18,0,1,0,0,0,2,5,26,31,0,0,0,0,0,0,3,1,1,1,1,2,5,0,0,0,0,1,12,32,13,35,0,0,0,0,10,10,30,0,0,2,2,6,23,0,0,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",33afdd7ad43a2756,Flyweight Bout,KO/TKO,,3,2:42,762,5 Rnd (5-5-5-5-5),Herb Dean,Kyoji Horiguchi,Manel Kape,L,0,27,53,0.5,53,89,2,5,0.4,0,0,240,21,43,4,5,2,5,20,42,0,1,7,10,0,8,15,9,17,1,3,0,0,15,4,8,2,3,2,4,8,15,0,0,0,0,0,11,15,36,49,1,1,0,0,225,9,13,2,2,0,0,4,5,0,0,7,10,0,8,23,8,23,0,1,0,0,0,8,22,0,0,0,1,8,22,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",17d31249c9ab18af,Flyweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Kerry Hatley,Andre Lima,Kevin Borjas,L,0,51,114,0.44,58,121,0,2,0.0,0,0,101,16,52,13,31,22,31,49,112,2,2,0,0,0,20,42,20,42,0,0,0,0,0,5,17,5,10,10,15,20,42,0,0,0,0,0,16,40,17,41,0,0,0,0,33,5,18,5,12,6,10,15,39,1,1,0,0,0,15,32,21,38,0,2,0,0,68,6,17,3,9,6,6,14,31,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-20,UFC Fight Night: Kape vs. Horiguchi,"Las Vegas, Nevada, USA",17d31249c9ab18af,Flyweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Kerry Hatley,Kevin Borjas,Andre Lima,W,0,51,136,0.37,52,137,0,1,0.0,0,0,8,32,106,16,24,3,6,48,133,3,3,0,0,0,18,51,18,51,0,0,0,0,0,14,43,3,6,1,2,18,51,0,0,0,0,0,18,46,18,46,0,1,0,0,7,7,30,9,14,2,2,17,45,1,1,0,0,0,15,39,16,40,0,0,0,0,1,11,33,4,4,0,2,13,37,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-14,UFC Freedom 250,"Washington, DC, USA",9a9b30b3165b62e4,Lightweight Bout,KO/TKO,,1,4:29,269,3 Rnd (5-5-5),Mike Beltran,Mauricio Ruffy,Michael Chandler,W,2,19,40,0.47,20,41,0,0,0.0,0,0,13,16,36,1,2,2,2,17,37,0,0,2,3,2,19,40,20,41,0,0,0,0,13,16,36,1,2,2,2,17,37,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-14,UFC Freedom 250,"Washington, DC, USA",9a9b30b3165b62e4,Lightweight Bout,KO/TKO,,1,4:29,269,3 Rnd (5-5-5),Mike Beltran,Michael Chandler,Mauricio Ruffy,L,0,3,12,0.25,3,12,0,3,0.0,0,0,0,2,7,0,3,1,2,3,12,0,0,0,0,0,3,12,3,12,0,3,0,0,0,2,7,0,3,1,2,3,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-14,UFC Freedom 250,"Washington, DC, USA",7208e40818401e88,UFC Lightweight Title Bout,KO/TKO,,4,5:00,1200,5 Rnd (5-5-5-5-5),Marc Goddard,Ilia Topuria,Justin Gaethje,L,1,97,162,0.59,111,177,1,3,0.33,0,0,152,55,112,37,45,5,5,68,125,22,29,7,8,0,29,58,29,58,0,0,0,0,0,19,48,7,7,3,3,25,53,4,5,0,0,1,44,60,52,69,0,0,0,0,122,19,30,24,29,1,1,29,39,10,15,5,6,0,7,15,10,18,0,1,0,0,5,5,12,2,3,0,0,3,10,4,5,0,0,0,17,29,20,32,1,2,0,0,25,12,22,4,6,1,1,11,23,4,4,2,2,,,,,,,,,,,,,,,,,,,,,,
2026-06-14,UFC Freedom 250,"Washington, DC, USA",7208e40818401e88,UFC Lightweight Title Bout,KO/TKO,,4,5:00,1200,5 Rnd (5-5-5-5-5),Marc Goddard,Justin Gaethje,Ilia Topuria,W,0,91,192,0.47,119,228,0,5,0.0,0,0,92,79,175,8,12,4,5,73,167,15,21,3,4,0,32,68,35,71,0,3,0,0,0,30,65,2,2,0,1,28,62,4,6,0,0,0,12,35,13,37,0,1,0,0,0,11,32,1,3,0,0,11,32,1,3,0,0,0,22,36,31,46,0,0,0,0,47,19,32,2,3,1,1,16,30,6,6,0,0,0,25,53,40,74,0,1,0,0,45,19,46,3,4,3,3,18,43,4,6,3,4,,,,,,,,,,,,,,,,,,,,,,
2026-06-14,UFC Freedom 250,"Washington, DC, USA",60de0423ae6ed097,Bantamweight Bout,KO/TKO,,2,4:02,542,3 Rnd (5-5-5),Jason Herzog,Sean O'Malley,Aiemann Zahabi,W,1,41,81,0.5,41,81,0,0,0.0,0,0,2,32,66,7,13,2,2,41,81,0,0,0,0,0,14,35,14,35,0,0,0,0,0,7,22,6,12,1,1,14,35,0,0,0,0,1,27,46,27,46,0,0,0,0,2,25,44,1,1,1,1,27,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-14,UFC Freedom 250,"Washington, DC, USA",60de0423ae6ed097,Bantamweight Bout,KO/TKO,,2,4:02,542,3 Rnd (5-5-5),Jason Herzog,Aiemann Zahabi,Sean O'Malley,L,0,32,56,0.57,32,56,0,0,0.0,0,0,0,6,25,0,0,26,31,32,56,0,0,0,0,0,8,16,8,16,0,0,0,0,0,3,10,0,0,5,6,8,16,0,0,0,0,0,24,40,24,40,0,0,0,0,0,3,15,0,0,21,25,24,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-14,UFC Freedom 250,"Washington, DC, USA",5727d5be8c373346,UFC Interim Heavyweight Title Bout,KO/TKO,,2,1:27,387,5 Rnd (5-5-5-5-5),Herb Dean,Alex Pereira,Ciryl Gane,L,0,12,33,0.36,12,33,0,0,0.0,0,0,0,3,20,1,3,8,10,12,33,0,0,0,0,0,11,26,11,26,0,0,0,0,0,2,13,1,3,8,10,11,26,0,0,0,0,0,1,7,1,7,0,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-14,UFC Freedom 250,"Washington, DC, USA",5727d5be8c373346,UFC Interim Heavyweight Title Bout,KO/TKO,,2,1:27,387,5 Rnd (5-5-5-5-5),Herb Dean,Ciryl Gane,Alex Pereira,W,1,54,86,0.62,54,86,0,2,0.0,0,0,12,39,71,4,4,11,11,36,66,3,3,15,17,0,23,45,23,45,0,1,0,0,0,10,32,4,4,9,9,23,45,0,0,0,0,1,31,41,31,41,0,1,0,0,12,29,39,0,0,2,2,13,21,3,3,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
